strategy,pairId,type,shouldMatch,resumeId,jobId,chunkSize,chunkOverlap,topK,threshold,chunkCount,goldRelevant,selectedChunks,tp,fp,fn,chunkPrecision,chunkRecall,chunkF1,predictedEvidenceGate,pairCorrect,evidenceChars,evidenceUtf8Bytes,fullTextChars,fullTextUtf8Bytes
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,5,0.720000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1599,3721,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,5,0.750000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1599,3721,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,5,0.800000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1190,2702,1491,3341
full_text,P2,positive,true,frontend-lin,frontend-react,1200,160,0,0.000000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1453,3017,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,1,0.650000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1199,2461,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,1,0.700000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1199,2461,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,1,0.720000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1199,2461,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,1,0.750000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1199,2461,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,1,0.800000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1199,2461,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,3,0.650000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,3,0.700000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,3,0.720000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,3,0.750000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,3,0.800000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,5,0.650000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,5,0.700000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,5,0.720000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,5,0.750000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
rag,P2,positive,true,frontend-lin,frontend-react,1200,160,5,0.800000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1561,3311,1453,3017
full_text,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,0,0.000000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1182,2702,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,1,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,1,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,1,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,1,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,1,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,3,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,3,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,3,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,3,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,3,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,5,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,5,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,5,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,5,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
rag,P3,positive,true,algorithm-zhou,algorithm-recsys,1200,160,5,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1135,2655,1182,2702
full_text,P4,positive,true,analyst-wu,data-analyst,1200,160,0,0.000000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1056,2512,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,1,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,1,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,1,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,1,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,1,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,3,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,3,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,3,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,3,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,3,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,5,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,5,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,5,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,5,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
rag,P4,positive,true,analyst-wu,data-analyst,1200,160,5,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1010,2466,1056,2512
full_text,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,0,0.000000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1023,2571,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,1,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,1,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,1,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,1,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,1,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,3,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,3,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,3,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,3,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,3,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,5,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,5,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,5,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,5,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
rag,P5,positive,true,nurse-zhao,nurse-cardiology,1200,160,5,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,981,2529,1023,2571
full_text,P6,positive,true,accountant-sun,accountant,1200,160,0,0.000000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1147,2987,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,1,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,1,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,1,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,1,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,1,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,3,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,3,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,3,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,3,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,3,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,5,0.650000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,5,0.700000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,5,0.720000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,5,0.750000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
rag,P6,positive,true,accountant-sun,accountant,1200,160,5,0.800000,1,1,1,1,0,0,1.000000,1.000000,1.000000,true,true,1096,2936,1147,2987
full_text,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1491,3341,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N1,negative,false,java-backend-chen,nurse-cardiology,1200,160,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
full_text,N2,negative,false,java-backend-chen,accountant,1200,160,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1491,3341,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,1,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,407,1017,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,3,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,407,1017,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,5,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,407,1017,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,N2,negative,false,java-backend-chen,accountant,1200,160,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
full_text,N3,negative,false,frontend-lin,accountant,1200,160,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1453,3017,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,1200,160,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
full_text,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,0,0.000000,1,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1023,2571,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,1,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,1,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,1,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,1,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,1,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,3,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,3,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,3,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,3,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,3,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,5,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,5,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,5,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,5,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,1200,160,5,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
full_text,N5,negative,false,accountant-sun,frontend-react,1200,160,0,0.000000,1,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1147,2987,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,1,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,1,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,1,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,1,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,1,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,3,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,3,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,3,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,3,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,3,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,5,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,5,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,5,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,5,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,1200,160,5,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
full_text,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,0,0.000000,1,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1182,2702,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,1,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,1,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,1,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,1,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,1,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,3,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,3,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,3,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,3,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,3,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
